"","code","pages","name","doc_name","url","mean_nchar","mean_words","mean_kango","mean_wago"
"111",132187,28,"東京都福生市","令和6年度保育園入園のしおり ","https://www.city.fussa.tokyo.jp/_res/projects/default_project/_page_/001/002/584/r6shiori1013.pdf",759.571428571429,470.392857142857,0.414322366714292,0.428490983192427
"112",132195,97,"東京都狛江市","令和6年度入園のしおり","https://www.city.komae.tokyo.jp/index.cfm/41,130182,c,html/130182/20231012-160114.pdf",618.731958762887,374.525773195876,0.437366394238169,0.318936684616012
"113",132209,46,"東京都東大和市","令和6年度（2024年度）保育施設入園案内","https://www.city.higashiyamato.lg.jp/_res/projects/default_project/_page_/001/003/272/20230926-3.pdf",976.934782608696,604.065217391304,0.407090006830434,0.402511297781945
"114",132217,52,"東京都清瀬市","令和6年度保育園等入園のしおり","https://www.city.kiyose.lg.jp/_res/projects/default_project/_page_/001/012/890/r6nyuennosiori20231107teisei.pdf",1138.53846153846,717.269230769231,0.385046923714756,0.419823952908372
"115",132225,49,"東京都東久留米市","入園のしおり（令和6年度）","https://www.city.higashikurume.lg.jp/_res/projects/default_project/_page_/001/001/551/r6shiori2.pdf",520.387755102041,298.551020408163,0.0180574904134771,0.0103604634516856
"116",132233,27,"東京都武蔵村山市","令和6年度版保育所等入所のしおり","https://www.city.musashimurayama.lg.jp/_res/projects/default_project/_page_/001/013/117/r6_shiori2.pdf",983.962962962963,613.037037037037,0.408763415008004,0.402518664242435
"117",132241,96,"東京都多摩市","令和6年(2024)年度多摩市保育所等入所のしおり","https://www.city.tama.lg.jp/_res/projects/default_project/_page_/001/012/505/R6siori.pdf",973.177083333333,589.34375,0.423450069923068,0.419322345656239
"118",132250,38,"東京都稲城市","令和6年度版　保育所等利用のしおり","http://www.city.inagi.tokyo.jp/shinseisho/soshikibetsu/kodomofukushibu/kosodatesien/hoikusyokankei.files/01R6shiori.pdf",1286.18421052632,786.526315789474,0.435357944592684,0.408121375944983
"119",132276,44,"東京都羽村市","羽村市令和6年度保育園・幼稚園等ガイドブック","https://www.city.hamura.tokyo.jp/cmsfiles/contents/0000018/18137/guidebook.pdf",669.931818181818,408.431818181818,0.436708815366984,0.383606239963752
"120",132284,36,"東京都あきる野市","令和6年度保育施設入所のしおり","https://www.city.akiruno.tokyo.jp/cmsfiles/contents/0000006/6055/6shiori.pdf",713.861111111111,435,0.41936323090651,0.375938101627159
"121",132292,47,"東京都西東京市","令和６年度 西東京市 保育施設 入園のご案内","https://www.city.nishitokyo.lg.jp/kosodate/hoikuen/hoikusabisu/R6hoikuennnyuuennmousikomi.files/R6nyuuennannnai.pdf",894.425531914894,556.808510638298,0.421705360155547,0.434446457995129
"122",13374,8,"北海道七飯町","令和6年度保育所・認定こども園（保育所部分）・地域型保育施設 2、3号認定利用申込案内","https://www.town.nanae.hokkaido.jp/hotnews/files/00013900/00013967/20231027094306.pdf",850.625,538,0.451443731240836,0.411315928619839
"123",141003,40,"神奈川県横浜市","令和6年度　横浜市保育所等利用案内","https://www.city.yokohama.lg.jp/kurashi/kosodate-kyoiku/hoiku-yoji/shisetsu/hoikuriyou/r6hoikuriyou.files/r6hoikusyoriyouannai.pdf",1103.825,666.35,0.423409662351764,0.447517291089764
"124",141305,64,"神奈川県川崎市","令和６年度　保育所等・幼稚園・認定こども園　利用案内","https://www.city.kawasaki.jp/450/cmsfiles/contents/0000153/153863/R6riyouannai.pdf",1634.015625,959.25,0.372999614147988,0.34570715372471
"125",141500,26,"神奈川県相模原市","令和6年度認定こども園・保育所等施設利用申込みのご案内","https://www.city.sagamihara.kanagawa.jp/_res/projects/default_project/_page_/001/006/704/r06_syorui/00.pdf",1005.5,610.538461538462,0.416098188964747,0.422115015445984
"126",141500,26,"神奈川県相模原市","令和6年度認定こども園・保育所等施設利用申込みのご案内","https://www.city.sagamihara.kanagawa.jp/_res/projects/default_project/_page_/001/006/704/r06_syorui/00.pdf",1005.5,610.538461538462,0.416098188964747,0.422115015445984
"127",142018,20,"神奈川県横須賀市","令和6年度横須賀市保育所・認定こども園(保育利用）等の利用案内","https://www.city.yokosuka.kanagawa.jp/2645/documents/202404_nyuenannai.pdf",856.2,535.8,0.463759044023076,0.427753633524818
"128",142034,42,"神奈川県平塚市","令和６年度 平塚市保育所等利用案内","https://www.city.hiratsuka.kanagawa.jp/common/200143371.pdf",1094.54761904762,743.47619047619,0.414827233935632,0.39860924477362
"129",142042,34,"神奈川県鎌倉市","令和6年度保育所等の入所申込のしおり","https://www.city.kamakura.kanagawa.jp/hoiku/documents/r6nyuushomoushikomishiori.pdf",760.058823529412,476.882352941176,0.389599047545899,0.46127080312237
"130",142051,47,"神奈川県藤沢市","令和６年度ふじさわ認可保育施設申込ナビ","https://www.city.fujisawa.kanagawa.jp/hoiku/kenko/kosodate/hoikuen/documents/00navi6.pdf",1302.21276595745,787.702127659574,0.3697027242783,0.405598714305779
"131",142069,28,"神奈川県小田原市","令和6年度保育所等利用の手引き","https://www.city.odawara.kanagawa.jp/global-image/units/595454/1-20230914200222_b6502e83ec2c61.pdf",996.714285714286,605.607142857143,0.36857432002469,0.425090059647333
"132",142077,46,"神奈川県茅ヶ崎市","保育所等のしおり","https://www.city.chigasaki.kanagawa.jp/_res/projects/default_project/_page_/001/004/730/shiori_20230911.pdf",858.173913043478,529.95652173913,0.417284823277366,0.370437560631913
"133",142085,48,"神奈川県逗子市","利用案内(令和6年度(2024年度)保育所等入園のしおり) ","https://www.city.zushi.kanagawa.jp/_res/projects/default_project/_page_/001/009/308/5051004.pdf",697.541666666667,438.791666666667,0.401638234889269,0.428777512675715
"134",142107,2,"神奈川県三浦市","令和6年度保育所等入所案内","https://www.city.miura.kanagawa.jp/material/files/group/31/02_R6nyuusyoannnai.pdf",874,548,0.431716901636688,0.493004915464809
"135",142115,24,"神奈川県秦野市","令和6年度保育所等利用案内","https://www.city.hadano.kanagawa.jp/www/contents/1538046444946/simple/r6_riyouannai.pdf",622.166666666667,382,0.418596111337333,0.383333563342115
"136",142123,54,"神奈川県厚木市","保育のしおり（令和5年10月発行）","https://www.city.atsugi.kanagawa.jp/material/files/group/26/0604_hoiku_shiori.pdf",1028.2962962963,607.12962962963,0.44751557238414,0.282926137161363
"137",142131,40,"神奈川県大和市","令和 6 年度 教育・保育施設等利用ガイド","https://www.city.yamato.lg.jp/section/ehon_no_machi/public/download/202310_riyouguide.pdf",1225.5,740.95,0.387307584743283,0.417701739055179
"138",142140,43,"神奈川県伊勢原市","保育・教育施設利用ガイドブック　令和5年9月改訂","https://www.city.isehara.kanagawa.jp/docs/2016072900023/file_contents/R6guidebook.pdf",661.186046511628,391.232558139535,0.402792451963557,0.390820698642456
"139",142158,64,"神奈川県海老名市","令和6年度保育所のしおり","https://www.city.ebina.kanagawa.jp/_res/projects/default_project/_page_/001/014/770/reiwarokunendosiori.pdf",55.703125,32.21875,0.376175060319268,0.245250565543694
"140",142166,36,"神奈川県座間市","保育所等利用申込みの御案内","https://www.city.zama.kanagawa.jp/_res/projects/default_project/_page_/001/008/962/2024_3.pdf",974.25,602.138888888889,0.441931757512789,0.349342041427361
"141",142174,16,"神奈川県南足柄市","令和６年度南足柄市保育所等の利用のご案内","https://www.city.minamiashigara.kanagawa.jp/global-image/units/166820/1-20230927153430.pdf",1211.75,754.625,0.423407623366305,0.434961198154757
"142",142182,44,"神奈川県綾瀬市","令和6年度保育所等利用のご案内","https://www.city.ayase.kanagawa.jp/material/files/group/24/06_hoikuzyotouriyounogoannnai.pdf",868.227272727273,538.681818181818,0.405392097009464,0.448010189826502
"143",151009,40,"新潟県新潟市","令和６年度４月入園のてびき","https://www.city.niigata.lg.jp/kosodate/ninshin/life_stage/azuketai/ninnkahoikushisetsu/R6_04nyuen.files/R6_tebiki.pdf",350.025,218.65,0.185218624516905,0.158601386602193
"144",162019,54,"富山県富山市","令和６年度入所用 富山市保育所等入所のご案内","https://ikusapotoyama.city.toyama.lg.jp/lgarticle/file?file=14838_R6nyusyo.pdf",695.314814814815,414.796296296296,0.385437043034084,0.372081776758938
"145",182010,2,"福井県福井市","令和６年度 新規入園に係る申請手続きについて","https://kosodate-web.com/wada/files/ph477901002.pdf?1698187657",1050.5,655,0.455485527544351,0.422525676937442
"146",202011,36,"長野県長野市","令和6年度保育利用版利用のご案内","https://www.city.nagano.nagano.jp/documents/14131/hoiku2024-2.pdf",980.055555555556,605.805555555556,0.418819273204862,0.434023211703941
"147",212016,46,"岐阜県岐阜市","令和6年度保育所・認定こども園等入所あんない","https://www.city.gifu.lg.jp/_res/projects/default_project/_page_/001/012/413/nyusyoannai.pdf",768.45652173913,462.239130434783,0.415341479234066,0.349668769852406
"148",22012,46,"青森県青森市","令和6年度　青森市教育・保育施設等利用案内","https://www.city.aomori.aomori.jp/kosodate-shien/kodomo-kyouiku/hoiku-shisetsu/r6hoikusyo/documents/01riyouannnai.pdf",724.826086956522,452.891304347826,0.441359834029985,0.435558145328968
"149",221007,8,"静岡県静岡市","令和6年度 2024年度 認定こども園・保育園 小規模保育施設・事業所内保育施設 入園申込みのしおり
","https://www.city.shizuoka.lg.jp/000991226.pdf",1032.875,652.25,0.453448153900183,0.436517896812968
"150",221309,70,"静岡県浜松市","令和6年度認可保育施設利用案内","https://www.hamamatsu-pippi.net/fs/1/0/6/7/8/6/_/R6_riyoannai.pdf",599.114285714286,369.971428571429,0.392055649286201,0.431533357352755
"151",231002,28,"愛知県名古屋市","令和6年度利用のご案内","https://www.city.nagoya.jp/kodomoseishonen/cmsfiles/contents/0000133/133178/r6goannnai.pdf",875.035714285714,533.357142857143,0.396500060171526,0.391481864896568
"152",242012,27,"三重県津市","令和6年度保育所等利用のご案内","https://www.info.city.tsu.mie.jp/www/contents/1001000008114/simple/R6nyuusyoannnai.pdf",946.703703703704,593.962962962963,0.414366981580943,0.353155852482954
"153",252018,36,"滋賀県大津市","令和6年度　保育所・認定こども園・地域型保育施設　利用申込の手引き","https://www.city.otsu.lg.jp/material/files/group/10/R6nyusho_tebiki20230915.pdf",1230.38888888889,757.388888888889,0.342293361248051,0.39100366562068
"154",252077,25,"滋賀県守山市","令和６年度 保育所入所のしおり","https://www.city.moriyama.lg.jp/_res/projects/default_project/_page_/001/002/344/shiori1_23.pdf",757.08,471.92,0.444539230705364,0.390675722994748
"155",252085,44,"滋賀県栗東市","令和6年度入園案内","https://www.city.ritto.lg.jp/material/files/group/27/20230825R6nyuuennannnai.pdf",1165.95454545455,691.181818181818,0.438294077433926,0.339470366139291
"156",261009,20,"京都府京都市","令和6年度保育利用申込みの御案内","https://www.city.kyoto.lg.jp/hagukumi/cmsfiles/contents/0000274/274712/R604annai.pdf",1063.05,642.85,0.421654586992871,0.438295711568594
"157",262081,24,"京都府向日市","令和6年度保育所等入所申込みのしおり","https://www.city.muko.kyoto.jp/ikkrwebBrowse/material/files/group/19/nyusyosiori6.pdf",850,531.541666666667,0.381699411951243,0.340772284398722
"158",271004,28,"大阪府大阪市","令和6年度　保育施設・保育事業利用の案内","https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000605/605326/01annnai.pdf",1112.25,679.857142857143,0.432066324832558,0.454581060233315
"159",271403,72,"大阪府堺市","令和6年度　利用のご案内","https://www.city.sakai.lg.jp/kosodate/hughug/hoiku/moushikomi/r6/r6riyouannnaihaifu.files/R6riyouannnai.pdf",1125.36111111111,688.055555555556,0.455749351466729,0.408670317581837
"160",272051,36,"大阪府吹田市","令和6年度保育所等利用申込案内","https://www.city.suita.osaka.jp/_res/projects/default_project/_page_/001/023/914/R6annai2.pdf",1037.13888888889,630.138888888889,0.410995715803574,0.425219776676474
"161",272272,22,"大阪府東大阪市","令和6年度 保育所等申込のてびき","https://www.city.higashiosaka.lg.jp/kosodate/cmsfiles/contents/0000028/28302/1201tebiki.pdf",1145.72727272727,686.5,0.458614906991288,0.244336714427757
"162",281000,7,"兵庫県神戸市","2024年度（令和6年度）幼稚園・保育所・認定こども園等利用ガイド","https://www.city.kobe.lg.jp/documents/3442/r6_riyougaido.pdf",0,0,NA,NA
"163",282014,52,"兵庫県姫路市","令和6年度　教育・保育施設利用のてびき","https://www.city.himeji.lg.jp/bousai/cmsfiles/contents/0000025/25301/6tebiki.pdf",784.480769230769,479.057692307692,0.454959930942848,0.38303395524975
"164",282022,4,"兵庫県尼崎市","令和6年度4月入所保育施設等の利用申込みのご案内とLINE予約説明書","https://www.city.amagasaki.hyogo.jp/_res/projects/default_project/_page_/001/034/793/annai.line.pdf",831.25,510.25,0.363988564475655,0.518003220784682
"165",282031,44,"兵庫県明石市","2024年度明石市保育施設利用のしおり","https://www.city.akashi.lg.jp/kodomo/ikusei_shitsu/kodomo-kyoiku/kosodate/hoikujo/documents/2024hoikushisetsunoshiori2.pdf",817.727272727273,477.045454545455,0.389196467509111,0.4212194736161
"166",282049,8,"兵庫県西宮市","保育所・認定こども園・地域型保育事業所（2号・3号認定）の利用申込案内","https://www.nishi.or.jp/kosodate/hoikujo/hoikujo/riyotetsuzuki/moshikomi.files/R6_riyoumousikomiannai.pdf",1253.75,781.25,0.429351527611053,0.497246398392887
"167",282146,50,"兵庫県宝塚市","保育施設利用のご案内","https://www.city.takarazuka.hyogo.jp/_res/projects/default_project/_page_/001/027/922/20240325_sassi.pdf",949.16,579.96,0.427544573866173,0.357312592545594
"168",292010,36,"奈良県奈良市","入園のしおり（奈良市）","https://www.city.nara.lg.jp/uploaded/attachment/169765.pdf",1269.91666666667,765.527777777778,0.428601041610357,0.32807481512148
"169",292095,52,"奈良県生駒市","令和6年生駒市保育所等入所案内（2.3号認定用）","https://www.city.ikoma.lg.jp/cmsfiles/contents/0000033/33445/annai.pdf",0,0,NA,NA
"170",302015,12,"和歌山県和歌山市","令和6年度 保育所・認定こども園（保育部分） 利用申込ご案内","https://www.city.wakayama.wakayama.jp/_res/projects/default_project/_page_/001/001/801/2024riyouannai.pdf",1051.33333333333,662.5,0.450063779092548,0.411145036284561
"171",312011,9,"鳥取県鳥取市","令和6年度保育所入所案内","https://www.city.tottori.lg.jp/www/contents/1695615534786/simple/nyuusyoannnai.pdf",1048,656.555555555556,0.420706044474948,0.441606007548055
"172",32018,16,"岩手県盛岡市","令和6年度保育施設入園申込案内","https://www.city.morioka.iwate.jp/_res/projects/default_project/_page_/001/043/943/R6mousikomiannnai.pdf",801.0625,484.5,0.422459105955178,0.463775323409436
"173",322016,28,"島根県松江市","【令和6年度】保育所等入所のてびき","https://www.city.matsue.lg.jp/material/files/group/131/R6tebiki1.pdf",965,599.821428571429,0.420925567874426,0.42351153575472
"174",332020,39,"岡山県倉敷市","令和6年度子どものための教育・保育給付認定申請及び特定教育・保育施設等利用申込み案内","https://www.city.kurashiki.okayama.jp/secure/109707/R6annai.pdf",858.410256410256,512.384615384615,0.449900960229494,0.302614858734432
"175",341002,4,"広島県広島市","保育園等のごあんない","https://www.city.hiroshima.lg.jp/uploaded/attachment/224696.pdf",1248.25,758.75,0.430043300054736,0.478579575472621
"176",342122,12,"広島県東広島市","保育施設利用申込案内～令和６年度版～ ","https://www.city.higashihiroshima.lg.jp/material/files/group/37/reiwa6nendohoikusa-bisunogoannnai.pdf",1136.33333333333,712.25,0.423638451686241,0.363945710019606
"177",352039,32,"山口県山口市","令和6年度保育施設入園のご案内","https://www.city.yamaguchi.lg.jp/uploaded/attachment/90298.pdf",956.03125,581.9375,0.453246994043255,0.368844646038961
"178",362018,44,"徳島県徳島市","令和6年度　保育所等　利用申込のてびき（保育所部分（2・3 号認定）新規申込用）","https://www.city.tokushima.tokushima.jp/kosodate/youchien_hoikujo/hoikusho_n-kodomoen/R06_hoiku_moushikomi.files/R06_tebiki_hoiku23.pdf",866.5,534.75,0.407368261100108,0.368161641692432
"179",382019,34,"愛媛県松山市","令和6年度入園のてびき","https://www.city.matsuyama.ehime.jp/kurashi/kosodate/boshi/R2nen4gatsu-shinki/202504nyuuenn.files/20231201.pdf",816.058823529412,476.441176470588,0.376637703339677,0.340637549223029
"180",392014,64,"高知県高知市","令和6年度高知市保育施設入所申込案内","https://www.city.kochi.kochi.jp/uploaded/attachment/138912.pdf",1116.0625,690.484375,0.460401353109444,0.386046701505907
"181",401307,52,"福岡県福岡市","令和６年度福岡市保育施設等利用のご案内","https://www.city.fukuoka.lg.jp/data/open/cnt/3/113856/1/0.R6hoikushiseturiyouannai.pdf?20231116142743",5.65384615384615,3.17307692307692,0.0292397660818713,0.0087719298245614
"182",402176,12,"福岡県筑紫野市","令和6年度保育所入所申込説明書","https://www.city.chikushino.fukuoka.jp/uploaded/attachment/19776.pdf",0,0,NA,NA
"183",402184,60,"福岡県春日市","令和6年度かすが保育ガイド","https://www.city.kasuga.fukuoka.jp/_res/projects/default_project/_page_/001/001/522/r6gaido.pdf",671.3,424.283333333333,0.378317042356138,0.341734729558205
"184",402192,79,"福岡県大野城市","令和6年度大野城市保育所ガイド","https://www.city.onojo.fukuoka.jp/kosodate/k006/010/060/010/010/060/R61116.pdf",961.012658227848,570.645569620253,0.469594529793376,0.304176029446492
"185",402214,14,"福岡県太宰府市","太宰府市認可保育施設 入所案内 －令和６年度版－ ","https://www.city.dazaifu.lg.jp/uploaded/attachment/19262.pdf",909.928571428571,558.142857142857,0.42266275401201,0.452727171291859
"186",403431,4,"福岡県志免町","令和6年度 志免町保育施設等利用申し込み案内","https://www.town.shime.lg.jp/uploaded/attachment/22659.pdf",1177,721.25,0.438968842453567,0.460144143888275
"187",403491,22,"福岡県粕屋町","令和６年度 粕屋町認可保育施設 利用申込案内","http://form.town.kasuya.fukuoka.jp/kosodate/s019/060/010/010/170/riyouannnai.pdf",835.727272727273,512.681818181818,0.471920248760656,0.379692284852567
"188",41009,24,"宮城県仙台市","令和6年度保育施設等利用案内","https://www.city.sendai.jp/nintechosa/kurashi/kenkotofukushi/kosodate/hoikujo/annai/documents/r6riyouannnai.pdf",1242.45833333333,763.5,0.417255980765662,0.464917320317096
"189",412015,16,"佐賀県佐賀市","令和6年度 利用申込支給認定申請（2.3号認定）のてびき","https://www.city.saga.lg.jp/site_files/file/2023/202309/p1hba0bhash6u4bp1schmm6pa54.pdf",1105.3125,692.875,0.448402839048523,0.436103276919541
"190",42072,29,"宮城県名取市","令和6年度保育所入所のしおり ","https://www.city.natori.miyagi.jp/bunya/life/node_31353/node_31581/node_83336/node_102994#:~:text=%E3%81%AE%E3%81%97%E3%81%8A%E3%82%8A-,%E4%BB%A4%E5%92%8C6%E5%B9%B4%E5%BA%A6%E4%BF%9D%E8%82%B2%E6%89%80%E5%85%A5%E6%89%80%E3%81%AE%E3%81%97%E3%81%8A%E3%82%8A,-2.08%20MB",867.068965517241,536.965517241379,0.38227306595893,0.443824429977312
"191",42153,35,"宮城県大崎市","令和6年度保育施設等入所のご案内","https://www.city.osaki.miyagi.jp/material/files/group/14/231004.pdf",935.742857142857,554.514285714286,0.387027144453878,0.4261435500867
"192",422011,27,"長崎県長崎市","令和６年度 保育所・認定こども園等利用のしおり ","https://ekao-ng.jp/wp-content/uploads/2023/10/冊子%E3%80%80令和6年度利用のしおり.pdf",656.111111111111,401.111111111111,0.424287679978658,0.418617393223618
"193",422053,4,"長崎県大村市","保育所等への入所手続のしおり","https://www.city.omura.nagasaki.jp/kyouikuhoiku/kenko/kosodate/hoikujo/nyusyo/documents/r6hoikusyotouhenonyuusyotetsudukinoshiori.pdf",1194.25,747.25,0.416480239314568,0.49225042118812
"194",431001,24,"熊本県熊本市","令和６年度（2024年度）熊本市保育所等申込案内","https://www.city.kumamoto.jp/common/UploadFileDsp.aspx?c_id=5&id=50755&sub_id=1&flid=365554",1252.33333333333,782.333333333333,0.426785865196219,0.457833414264827
"195",434043,2,"熊本県菊陽町","令和5年度菊陽町保育所等入所案内（随時選考）","https://www.town.kikuyo.lg.jp/kiji0031121/3_1121_11538_up_rt1hnjg6.pdf",921.5,560.5,0.424536920869604,0.495895179087289
"196",442011,2,"大分県大分市","教育・保育給付認定（2号・3号）兼保育施設入所申込のてびき","https://www.city.oita.oita.jp/o253/kosodate/hoiku/documents/20230401kyouikuhoikukyuuhuninteisinseinotebiki1gou.pdf",0,0,NA,NA
"197",452017,62,"宮崎県宮崎市","令和 6 年度版　宮崎市教育・保育施設利用ガイド","https://www.city.miyazaki.miyazaki.jp/fs/7/7/6/4/6/8/_/776468.pdf",931.225806451613,576.322580645161,0.451290832831594,0.430950240368953
"198",462012,40,"鹿児島県鹿児島市","令和6年度鹿児島市認可保育所等利用申込案内","https://www.city.kagoshima.lg.jp/kosodate/hoiku/kosodate/kosodate/hoikusho/hoikusho/h30hoiku/documents/r6mousikomiannaino2.pdf",1053.1,644.125,0.396361153285375,0.391357606205107
"199",462250,20,"鹿児島県姶良市","令和6年度保育所等入所申込み案内","http://www.city.aira.lg.jp/kosodate/kurashi/ikuji/hoikuen/documents/01annai-r6.pdf",69.35,43.45,0.00521091811414392,0.00167493796526055
"200",472018,58,"沖縄県那覇市","令和6年度認可保育園・認定こども園入園申込みのご案内","https://www.city.naha.okinawa.jp/child/hoikuen/ninteikodomoen/R6hoikuen_moushikomi.files/R6.10.23honnbunn.pdf",0,0,NA,NA
"201",472051,43,"沖縄県宜野湾市","令和6年4月宜野湾市認可保育施設一斉入所のご案内","https://www.city.ginowan.lg.jp/material/files/group/21/r6annaipanfuretto.pdf",676.139534883721,416.790697674419,0.391362760006488,0.457347282504992
"202",472085,24,"沖縄県浦添市","入所案内（１号・２号・３号共通パンフレット）","https://prdurbanosursapp1.blob.core.windows.net/common-article/62e73d58cfb333550bfdffb7/%E4%BB%A4%E5%92%8C6%E5%B9%B4%E5%BA%A6%E6%B5%A6%E6%B7%BB%E5%B8%82%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E4%BF%9D%E8%82%B2%E6%89%80%E7%AD%89%E5%85%A5%E5%9C%92%E6%A1%88%E5%86%85.pdf",975.666666666667,604.666666666667,0.412156900800815,0.375307683846779
"203",472115,56,"沖縄県沖縄市","令和６年度 保育所等及び市立幼稚園入園案内","https://www.city.okinawa.okinawa.jp/documents/19253/nyusyoannai.pdf",980.625,607.910714285714,0.457969522655999,0.358271836984087
"204",472123,46,"沖縄県豊見城市","令和6年度 豊見城市認定こども園・保育園等利用申込みのご案内","https://www.city.tomigusuku.lg.jp/material/files/group/22/R6_sinnkiannnaisassi.pdf",0,0,NA,NA
"205",472131,26,"沖縄県うるま市","令和６年度　保育施設等　入所案内","https://www.city.uruma.lg.jp/documents/2929/29504nyuusyoannai28229.pdf",1552.07692307692,928.115384615385,0.377360093793491,0.341123801108286
"206",472158,44,"沖縄県南城市","令和6年度(2024年度) 認定こども園・保育所等入所案内","https://www.city.nanjo.okinawa.jp/userfiles/files/0_boshuannai.pdf",630.840909090909,388.454545454545,0.256494218505457,0.224801234169926
"207",473278,8,"沖縄県北中城村","令和6年度北中城村保育施設入所案内","https://www.vill.kitanakagusuku.lg.jp/material/files/group/56/R6pamphlet.pdf",1.375,1,0.875,0.125
"208",473294,12,"沖縄県西原町","令和6年度 西原町内保育所等入所案内","http://www.town.nishihara.okinawa.jp/kosodateguide/03/pdf/r6/PDF1.pdf",942,581.25,0.418605060212202,0.399720800989218
"209",473502,24,"沖縄県南風原町","R6入所のしおり","https://www.town.haebaru.lg.jp/docs/2023100600077/files/R6shiori.pdf",992.708333333333,607.625,0.430912522492165,0.39125278685883
"210",473626,44,"沖縄県八重瀬町","令和6年度八重瀬町認可保育園・こども園募集案内","https://www.town.yaese.lg.jp/docs/2023092200019/file_contents/6.pdf",0,0,NA,NA
"211",52019,17,"秋田県秋田市","令和6年度教育・保育施設入所案内（2号・3号認定）","https://www.city.akita.lg.jp/_res/projects/default_project/_page_/001/040/033/r6nyuusyoannnai.pdf",1038.05882352941,613.764705882353,0.397238489314061,0.317091323903132
"212",62014,4,"山形県山形市","令和6年度保育所等利用案内","https://www.city.yamagata-yamagata.lg.jp/_res/projects/default_project/_page_/001/012/096/r6riyouannnai.pdf",1172.5,732.5,0.473111867041077,0.447309572530178
"213",72010,30,"福島県福島市","令和6年度保育施設利用案内","https://www.city.fukushima.fukushima.jp/youho-nintei/kosodate/kosodate/hoikuen/documents/riyouannai.pdf",890.033333333333,543.566666666667,0.41377511677457,0.333466313886938
"214",72125,22,"福島県南相馬市","令和6年度保育施設入園申込のご案内","https://www.city.minamisoma.lg.jp/material/files/group/42/hoikusisetunyuenmousikomiR6.pdf",860.136363636364,535.363636363636,0.450707151162062,0.355348327734307
"215",82015,51,"茨城県水戸市","幼稚園・認定こども園・保育所・地域型保育利用の御案内（令和6年度）","https://www.city.mito.lg.jp/uploaded/attachment/35418.pdf",1102.49019607843,651.627450980392,0.448377245352015,0.263335026696558
"216",82198,22,"茨城県牛久市","令和6（2024）年度牛久市保育施設入園のご案内資料","https://www.city.ushiku.lg.jp/data/doc/1698730489_doc_316_0.pdf",1013.95454545455,622.590909090909,0.419534601055301,0.44360763634618
"217",82201,30,"茨城県つくば市","令和6年度(2024年度版)保育所入所のご案内","https://www.city.tsukuba.lg.jp/material/files/group/65/R6goannai.pdf",1063.26666666667,636.5,0.394053771191079,0.365128491641631
"218",92011,45,"栃木県宇都宮市","令和6年度教育・保育施設等入所のご案内 ","https://www.city.utsunomiya.tochigi.jp/_res/projects/default_project/_page_/001/033/208/nyuusyonogoannnai20230929.pdf",969.911111111111,589.044444444444,0.382234772408953,0.365293019616196
